id_Localisation,Geography
18815,Spain
18817,France
18819,Spain
18821,Germany
18823,Germany
18825,France
18827,France
18829,Spain
18831,Germany
18833,Germany
18835,Spain
18837,Spain
18839,Germany
18841,France
18843,France
18845,France
18847,Spain
18849,France
18851,Spain
18853,Spain
18855,Spain
18857,France
18859,France
18861,France
18863,Spain
18865,Germany
18867,France
18869,Spain
18871,Germany
18873,France
18875,France
18877,Germany
18879,France
18881,Spain
18883,France
18885,France
18887,Germany
18889,Germany
18891,Spain
18893,France
18895,France
18897,Germany
18899,Germany
18901,Germany
18903,Spain
18905,France
18907,France
18909,France
18911,Spain
18913,France
18915,France
18917,France
18919,France
18921,Spain
18923,France
18925,Spain
18927,France
18929,France
18931,France
18933,France
18935,Spain
18937,Germany
18939,France
18941,Germany
18943,France
18945,Germany
18947,Spain
18949,France
18951,France
18953,Germany
18955,France
18957,Germany
18959,Spain
18961,France
18963,Spain
18965,France
18967,France
18969,Germany
18971,Spain
18973,France
18975,Spain
18977,Spain
18979,France
18981,France
18983,France
18985,Germany
18987,France
18989,Germany
18991,France
18993,France
18995,France
18997,France
18999,Germany
19001,Spain
19003,Germany
19005,Spain
19007,France
19009,France
19011,France
19013,France
19015,France
19017,Spain
19019,France
19021,France
19023,France
19025,France
19027,France
19029,France
19031,Spain
19033,France
19035,Germany
19037,Germany
19039,France
19041,Germany
19043,Spain
19045,France
19047,France
19049,Germany
19051,France
19053,Germany
19055,France
19057,France
19059,France
19061,France
19063,France
19065,France
19067,Germany
19069,Spain
19071,Spain
19073,Germany
19075,France
19077,France
19079,France
19081,Germany
19083,France
19085,Spain
19087,France
19089,Germany
19091,Spain
19093,France
19095,France
19097,France
19099,Spain
19101,France
19103,Germany
19105,France
19107,France
19109,France
19111,Germany
19113,Germany
19115,Germany
19117,Spain
19119,Spain
19121,France
19123,Germany
19125,France
19127,France
19129,Spain
19131,France
19133,France
19135,France
19137,France
19139,Spain
19141,France
19143,Spain
19145,Spain
19147,Germany
19149,Spain
19151,France
19153,Germany
19155,Germany
19157,France
19159,Germany
19161,France
19163,France
19165,France
19167,Spain
19169,Germany
19171,Spain
19173,France
19175,Germany
19177,Germany
19179,France
19181,Germany
19183,Spain
19185,Germany
19187,France
19189,France
19191,France
19193,France
19195,France
19197,France
19199,Germany
19201,Germany
19203,France
19205,Germany
19207,France
19209,France
19211,France
19213,France
19215,France
19217,Spain
19219,France
19221,France
19223,Spain
19225,France
19227,France
19229,France
19231,Spain
19233,Spain
19235,Germany
19237,France
19239,Germany
19241,Spain
19243,Germany
19245,France
19247,France
19249,France
19251,Germany
19253,Spain
19255,Spain
19257,France
19259,Spain
19261,France
19263,France
19265,Germany
19267,France
19269,France
19271,France
19273,Germany
19275,France
19277,Germany
19279,Spain
19281,France
19283,France
19285,Spain
19287,France
19289,France
19291,France
19293,Spain
19295,France
19297,Germany
19299,France
19301,Spain
19303,France
19305,France
19307,Germany
19309,Spain
19311,France
19313,Germany
19315,France
19317,France
19319,Germany
19321,France
19323,France
19325,Spain
19327,Germany
19329,Germany
19331,France
19333,Spain
19335,France
19337,Spain
19339,France
19341,France
19343,Germany
19345,Germany
19347,France
19349,France
19351,Spain
19353,France
19355,Germany
19357,Spain
19359,France
19361,France
19363,Spain
19365,Germany
19367,France
19369,France
19371,France
19373,France
19375,France
19377,France
19379,France
19381,France
19383,France
19385,Spain
19387,Germany
19389,France
19391,Germany
19393,France
19395,Germany
19397,France
19399,France
19401,Spain
19403,Spain
19405,Spain
19407,Germany
19409,France
19411,Spain
19413,France
19415,France
19417,Germany
19419,France
19421,Germany
19423,Germany
19425,France
19427,France
19429,Spain
19431,Spain
19433,Germany
19435,Spain
19437,Spain
19439,Germany
19441,France
19443,France
19445,France
19447,France
19449,France
19451,France
19453,Spain
19455,France
19457,Germany
19459,France
19461,Germany
19463,Germany
19465,Spain
19467,France
19469,Germany
19471,France
19473,Spain
19475,Spain
19477,France
19479,France
19481,Germany
19483,France
19485,France
19487,Germany
19489,Germany
19491,France
19493,Germany
19495,Germany
19497,Germany
19499,France
19501,France
19503,France
19505,France
19507,Germany
19509,Spain
19511,Germany
19513,Spain
19515,France
19517,Germany
19519,France
19521,France
19523,Germany
19525,Germany
19527,France
19529,France
19531,France
19533,Germany
19535,France
19537,Germany
19539,France
19541,France
19543,Spain
19545,Germany
19547,France
19549,France
19551,France
19553,France
19555,France
19557,France
19559,Spain
19561,Germany
19563,France
19565,France
19567,Germany
19569,France
19571,France
19573,Germany
19575,France
19577,France
19579,France
19581,Spain
19583,Germany
19585,Spain
19587,Germany
19589,Spain
19591,France
19593,Germany
19595,Spain
19597,Germany
19599,France
19601,Spain
19603,Spain
19605,France
19607,France
19609,France
19611,France
19613,Spain
19615,France
19617,France
19619,France
19621,Spain
19623,Germany
19625,Germany
19627,Spain
19629,France
19631,France
19633,Spain
19635,Spain
19637,France
19639,Germany
19641,Germany
19643,Spain
19645,Germany
19647,France
19649,Germany
19651,Germany
19653,Spain
19655,Spain
19657,France
19659,France
19661,France
19663,Germany
19665,Germany
19667,Germany
19669,France
19671,France
19673,France
19675,France
19677,Germany
19679,France
19681,Spain
19683,Germany
19685,Spain
19687,Germany
19689,France
19691,Spain
19693,Spain
19695,France
19697,Spain
19699,France
19701,France
19703,Germany
19705,Spain
19707,Spain
19709,Spain
19711,Spain
19713,Germany
19715,France
19717,Germany
19719,Germany
19721,France
19723,France
19725,France
19727,Germany
19729,Germany
19731,France
19733,France
19735,France
19737,France
19739,France
19741,Spain
19743,France
19745,Spain
19747,Germany
19749,France
19751,France
19753,Spain
19755,Germany
19757,Spain
19759,Germany
19761,Germany
19763,Spain
19765,France
19767,France
19769,France
19771,France
19773,Spain
19775,Spain
19777,France
19779,Spain
19781,Spain
19783,France
19785,Spain
19787,France
19789,France
19791,Germany
19793,France
19795,Spain
19797,France
19799,Spain
19801,Germany
19803,Germany
19805,France
19807,France
19809,Spain
19811,Germany
19813,France
19815,France
19817,Germany
19819,France
19821,France
19823,France
19825,Spain
19827,France
19829,France
19831,Spain
19833,Spain
19835,Germany
19837,Spain
19839,France
19841,France
19843,Germany
19845,France
19847,France
19849,Germany
19851,France
19853,France
19855,France
19857,France
19859,Germany
19861,Germany
19863,France
19865,Spain
19867,France
19869,Germany
19871,Germany
19873,France
19875,France
19877,Spain
19879,Spain
19881,France
19883,Spain
19885,Germany
19887,Spain
19889,Germany
19891,France
19893,France
19895,France
19897,Germany
19899,France
19901,Germany
19903,Spain
19905,Germany
19907,France
19909,France
19911,Spain
19913,France
19915,France
19917,France
19919,Spain
19921,Germany
19923,Spain
19925,Spain
19927,Germany
19929,France
19931,Germany
19933,Spain
19935,France
19937,Germany
19939,France
19941,France
19943,France
19945,France
19947,France
19949,France
19951,Germany
19953,France
19955,France
19957,France
19959,France
19961,Spain
19963,Germany
19965,Germany
19967,France
19969,Germany
19971,France
19973,Germany
19975,Spain
19977,France
19979,Spain
19981,Germany
19983,France
19985,Spain
19987,France
19989,France
19991,France
19993,France
19995,France
19997,Germany
19999,France
