id_typecard,Card_Type
12564,SILVER
12566,PLATINUM
12568,DIAMOND
12570,GOLD
12572,GOLD
12574,GOLD
12576,PLATINUM
12578,SILVER
12580,SILVER
12582,SILVER
12584,SILVER
12586,SILVER
12588,PLATINUM
12590,GOLD
12592,GOLD
12594,GOLD
12596,GOLD
12598,SILVER
12600,SILVER
12602,PLATINUM
12604,DIAMOND
12606,GOLD
12608,SILVER
12610,SILVER
12612,PLATINUM
12614,SILVER
12616,PLATINUM
12618,PLATINUM
12620,PLATINUM
12622,PLATINUM
12624,PLATINUM
12626,DIAMOND
12628,DIAMOND
12630,PLATINUM
12632,SILVER
12634,PLATINUM
12636,GOLD
12638,DIAMOND
12640,PLATINUM
12642,SILVER
12644,PLATINUM
12646,GOLD
12648,GOLD
12650,PLATINUM
12652,SILVER
12654,GOLD
12656,PLATINUM
12658,SILVER
12660,GOLD
12662,DIAMOND
12664,GOLD
12666,DIAMOND
12668,DIAMOND
12670,DIAMOND
12672,GOLD
12674,DIAMOND
12676,DIAMOND
12678,GOLD
12680,GOLD
12682,GOLD
12684,GOLD
12686,DIAMOND
12688,SILVER
12690,SILVER
12692,GOLD
12694,DIAMOND
12696,GOLD
12698,PLATINUM
12700,PLATINUM
12702,PLATINUM
12704,GOLD
12706,GOLD
12708,PLATINUM
12710,GOLD
12712,PLATINUM
12714,DIAMOND
12716,PLATINUM
12718,GOLD
12720,PLATINUM
12722,PLATINUM
12724,DIAMOND
12726,SILVER
12728,PLATINUM
12730,SILVER
12732,SILVER
12734,PLATINUM
12736,GOLD
12738,SILVER
12740,GOLD
12742,SILVER
12744,DIAMOND
12746,PLATINUM
12748,PLATINUM
12750,DIAMOND
12752,GOLD
12754,DIAMOND
12756,PLATINUM
12758,PLATINUM
12760,PLATINUM
12762,PLATINUM
12764,SILVER
12766,DIAMOND
12768,PLATINUM
12770,SILVER
12772,GOLD
12774,PLATINUM
12776,SILVER
12778,SILVER
12780,DIAMOND
12782,DIAMOND
12784,PLATINUM
12786,GOLD
12788,GOLD
12790,PLATINUM
12792,SILVER
12794,SILVER
12796,PLATINUM
12798,GOLD
12800,DIAMOND
12802,DIAMOND
12804,PLATINUM
12806,SILVER
12808,SILVER
12810,DIAMOND
12812,PLATINUM
12814,PLATINUM
12816,PLATINUM
12818,SILVER
12820,SILVER
12822,GOLD
12824,DIAMOND
12826,PLATINUM
12828,PLATINUM
12830,PLATINUM
12832,SILVER
12834,GOLD
12836,GOLD
12838,DIAMOND
12840,GOLD
12842,SILVER
12844,GOLD
12846,SILVER
12848,SILVER
12850,SILVER
12852,PLATINUM
12854,SILVER
12856,DIAMOND
12858,DIAMOND
12860,GOLD
12862,DIAMOND
12864,DIAMOND
12866,PLATINUM
12868,DIAMOND
12870,DIAMOND
12872,PLATINUM
12874,DIAMOND
12876,PLATINUM
12878,DIAMOND
12880,DIAMOND
12882,DIAMOND
12884,DIAMOND
12886,PLATINUM
12888,PLATINUM
12890,DIAMOND
12892,PLATINUM
12894,DIAMOND
12896,DIAMOND
12898,GOLD
12900,DIAMOND
12902,PLATINUM
12904,PLATINUM
12906,DIAMOND
12908,SILVER
12910,SILVER
12912,PLATINUM
12914,DIAMOND
12916,SILVER
12918,PLATINUM
12920,SILVER
12922,DIAMOND
12924,DIAMOND
12926,GOLD
12928,SILVER
12930,PLATINUM
12932,GOLD
12934,PLATINUM
12936,GOLD
12938,PLATINUM
12940,SILVER
12942,DIAMOND
12944,DIAMOND
12946,DIAMOND
12948,GOLD
12950,SILVER
12952,PLATINUM
12954,GOLD
12956,PLATINUM
12958,SILVER
12960,GOLD
12962,GOLD
12964,SILVER
12966,GOLD
12968,PLATINUM
12970,GOLD
12972,DIAMOND
12974,DIAMOND
12976,PLATINUM
12978,SILVER
12980,PLATINUM
12982,SILVER
12984,GOLD
12986,DIAMOND
12988,GOLD
12990,GOLD
12992,PLATINUM
12994,DIAMOND
12996,PLATINUM
12998,SILVER
13000,SILVER
13002,PLATINUM
13004,PLATINUM
13006,PLATINUM
13008,GOLD
13010,GOLD
13012,DIAMOND
13014,GOLD
13016,GOLD
13018,DIAMOND
13020,GOLD
13022,GOLD
13024,DIAMOND
13026,GOLD
13028,DIAMOND
13030,DIAMOND
13032,PLATINUM
13034,DIAMOND
13036,SILVER
13038,GOLD
13040,PLATINUM
13042,DIAMOND
13044,GOLD
13046,SILVER
13048,GOLD
13050,DIAMOND
13052,GOLD
13054,DIAMOND
13056,DIAMOND
13058,DIAMOND
13060,GOLD
13062,DIAMOND
13064,SILVER
13066,GOLD
13068,DIAMOND
13070,DIAMOND
13072,SILVER
13074,GOLD
13076,DIAMOND
13078,SILVER
13080,PLATINUM
13082,DIAMOND
13084,GOLD
13086,PLATINUM
13088,PLATINUM
13090,SILVER
13092,DIAMOND
13094,PLATINUM
13096,PLATINUM
13098,DIAMOND
13100,GOLD
13102,DIAMOND
13104,SILVER
13106,GOLD
13108,DIAMOND
13110,DIAMOND
13112,GOLD
13114,GOLD
13116,SILVER
13118,PLATINUM
13120,SILVER
13122,SILVER
13124,DIAMOND
13126,DIAMOND
13128,SILVER
13130,PLATINUM
13132,GOLD
13134,DIAMOND
13136,SILVER
13138,SILVER
13140,SILVER
13142,DIAMOND
13144,SILVER
13146,PLATINUM
13148,DIAMOND
13150,SILVER
13152,GOLD
13154,DIAMOND
13156,DIAMOND
13158,SILVER
13160,GOLD
13162,SILVER
13164,PLATINUM
13166,GOLD
13168,PLATINUM
13170,PLATINUM
13172,GOLD
13174,PLATINUM
13176,GOLD
13178,DIAMOND
13180,PLATINUM
13182,SILVER
13184,GOLD
13186,SILVER
13188,DIAMOND
13190,DIAMOND
13192,SILVER
13194,DIAMOND
13196,DIAMOND
13198,DIAMOND
13200,PLATINUM
13202,PLATINUM
13204,DIAMOND
13206,GOLD
13208,PLATINUM
13210,DIAMOND
13212,SILVER
13214,DIAMOND
13216,SILVER
13218,PLATINUM
13220,SILVER
13222,SILVER
13224,DIAMOND
13226,GOLD
13228,PLATINUM
13230,DIAMOND
13232,GOLD
13234,DIAMOND
13236,GOLD
13238,SILVER
13240,GOLD
13242,SILVER
13244,DIAMOND
13246,PLATINUM
13248,DIAMOND
13250,DIAMOND
13252,PLATINUM
13254,GOLD
13256,GOLD
13258,DIAMOND
13260,GOLD
13262,SILVER
13264,GOLD
13266,PLATINUM
13268,PLATINUM
13270,DIAMOND
13272,DIAMOND
13274,PLATINUM
13276,PLATINUM
13278,GOLD
13280,DIAMOND
13282,SILVER
13284,DIAMOND
13286,SILVER
13288,DIAMOND
13290,GOLD
13292,DIAMOND
13294,SILVER
13296,GOLD
13298,GOLD
13300,PLATINUM
13302,DIAMOND
13304,DIAMOND
13306,SILVER
13308,DIAMOND
13310,DIAMOND
13312,GOLD
13314,GOLD
13316,DIAMOND
13318,DIAMOND
13320,GOLD
13322,GOLD
13324,SILVER
13326,PLATINUM
13328,GOLD
13330,DIAMOND
13332,DIAMOND
13334,GOLD
13336,SILVER
13338,SILVER
13340,PLATINUM
13342,GOLD
13344,GOLD
13346,DIAMOND
13348,DIAMOND
13350,DIAMOND
13352,SILVER
13354,PLATINUM
13356,PLATINUM
13358,PLATINUM
13360,GOLD
13362,DIAMOND
13364,GOLD
13366,PLATINUM
13368,DIAMOND
13370,SILVER
13372,SILVER
13374,PLATINUM
13376,GOLD
13378,GOLD
13380,SILVER
13382,PLATINUM
13384,DIAMOND
13386,PLATINUM
13388,GOLD
13390,SILVER
13392,PLATINUM
13394,DIAMOND
13396,PLATINUM
13398,DIAMOND
13400,DIAMOND
13402,DIAMOND
13404,SILVER
13406,SILVER
13408,DIAMOND
13410,DIAMOND
13412,GOLD
13414,SILVER
13416,PLATINUM
13418,GOLD
13420,PLATINUM
13422,GOLD
13424,DIAMOND
13426,PLATINUM
13428,GOLD
13430,SILVER
13432,GOLD
13434,PLATINUM
13436,SILVER
13438,SILVER
13440,DIAMOND
13442,SILVER
13444,DIAMOND
13446,GOLD
13448,PLATINUM
13450,SILVER
13452,DIAMOND
13454,GOLD
13456,SILVER
13458,SILVER
13460,DIAMOND
13462,SILVER
13464,SILVER
13466,SILVER
13468,PLATINUM
13470,DIAMOND
13472,PLATINUM
13474,DIAMOND
13476,SILVER
13478,GOLD
13480,PLATINUM
13482,GOLD
13484,DIAMOND
13486,DIAMOND
13488,SILVER
13490,DIAMOND
13492,SILVER
13494,SILVER
13496,DIAMOND
13498,GOLD
13500,SILVER
13502,PLATINUM
13504,PLATINUM
13506,GOLD
13508,SILVER
13510,PLATINUM
13512,PLATINUM
13514,DIAMOND
13516,SILVER
13518,GOLD
13520,SILVER
13522,GOLD
13524,PLATINUM
13526,DIAMOND
13528,PLATINUM
13530,SILVER
13532,DIAMOND
13534,DIAMOND
13536,PLATINUM
13538,SILVER
13540,DIAMOND
13542,GOLD
13544,GOLD
13546,PLATINUM
13548,GOLD
13550,PLATINUM
13552,PLATINUM
13554,DIAMOND
13556,GOLD
13558,SILVER
13560,SILVER
13562,SILVER
13564,GOLD
13566,GOLD
13568,GOLD
13570,DIAMOND
13572,PLATINUM
13574,DIAMOND
13576,GOLD
13578,SILVER
13580,PLATINUM
13582,SILVER
13584,GOLD
13586,PLATINUM
13588,GOLD
13590,DIAMOND
13592,GOLD
13594,PLATINUM
13596,GOLD
13598,SILVER
13600,GOLD
13602,DIAMOND
13604,DIAMOND
13606,PLATINUM
13608,SILVER
13610,DIAMOND
13612,GOLD
13614,SILVER
13616,DIAMOND
13618,DIAMOND
13620,PLATINUM
13622,GOLD
13624,SILVER
13626,DIAMOND
13628,PLATINUM
13630,GOLD
13632,DIAMOND
13634,DIAMOND
13636,PLATINUM
13638,SILVER
13640,SILVER
13642,GOLD
13644,GOLD
13646,DIAMOND
13648,DIAMOND
13650,GOLD
13652,DIAMOND
13654,SILVER
13656,PLATINUM
13658,SILVER
13660,GOLD
13662,PLATINUM
13664,GOLD
13666,SILVER
13668,PLATINUM
13670,PLATINUM
13672,DIAMOND
13674,SILVER
13676,SILVER
13678,GOLD
13680,GOLD
13682,SILVER
13684,PLATINUM
13686,DIAMOND
13688,GOLD
13690,DIAMOND
13692,GOLD
13694,PLATINUM
13696,PLATINUM
13698,GOLD
13700,GOLD
13702,PLATINUM
13704,SILVER
13706,PLATINUM
13708,PLATINUM
13710,GOLD
13712,GOLD
13714,PLATINUM
13716,PLATINUM
13718,DIAMOND
13720,DIAMOND
13722,PLATINUM
13724,GOLD
13726,DIAMOND
13728,GOLD
13730,PLATINUM
13732,DIAMOND
13734,DIAMOND
13736,PLATINUM
13738,SILVER
13740,PLATINUM
13742,SILVER
13744,SILVER
13746,PLATINUM
13748,PLATINUM
13750,GOLD
13752,GOLD
13754,GOLD
13756,SILVER
13758,PLATINUM
13760,GOLD
13762,DIAMOND
13764,DIAMOND
13766,GOLD
13768,GOLD
13770,DIAMOND
13772,DIAMOND
13774,PLATINUM
13776,GOLD
13778,DIAMOND
13780,SILVER
13782,PLATINUM
13784,DIAMOND
13786,SILVER
13788,PLATINUM
13790,PLATINUM
13792,GOLD
13794,GOLD
13796,SILVER
13798,GOLD
13800,DIAMOND
13802,GOLD
13804,PLATINUM
13806,PLATINUM
13808,SILVER
13810,DIAMOND
13812,GOLD
13814,PLATINUM
13816,PLATINUM
13818,PLATINUM
13820,SILVER
13822,PLATINUM
13824,PLATINUM
13826,PLATINUM
13828,PLATINUM
13830,DIAMOND
13832,PLATINUM
13834,PLATINUM
13836,GOLD
13838,PLATINUM
13840,DIAMOND
13842,SILVER
13844,PLATINUM
13846,SILVER
13848,DIAMOND
13850,DIAMOND
13852,SILVER
13854,DIAMOND
13856,GOLD
13858,DIAMOND
13860,SILVER
13862,GOLD
13864,GOLD
13866,DIAMOND
13868,PLATINUM
13870,GOLD
13872,DIAMOND
13874,PLATINUM
13876,PLATINUM
13878,DIAMOND
13880,SILVER
13882,PLATINUM
13884,PLATINUM
13886,GOLD
13888,DIAMOND
13890,DIAMOND
13892,DIAMOND
13894,SILVER
13896,PLATINUM
13898,PLATINUM
13900,GOLD
13902,PLATINUM
13904,PLATINUM
13906,SILVER
13908,PLATINUM
13910,DIAMOND
13912,SILVER
13914,DIAMOND
13916,DIAMOND
13918,SILVER
13920,DIAMOND
13922,PLATINUM
13924,DIAMOND
13926,GOLD
13928,DIAMOND
13930,GOLD
13932,SILVER
13934,PLATINUM
13936,SILVER
13938,DIAMOND
13940,GOLD
13942,PLATINUM
13944,SILVER
13946,GOLD
13948,PLATINUM
13950,DIAMOND
13952,SILVER
13954,GOLD
13956,PLATINUM
13958,SILVER
13960,GOLD
13962,DIAMOND
13964,GOLD
13966,PLATINUM
13968,SILVER
13970,DIAMOND
13972,PLATINUM
13974,GOLD
13976,GOLD
13978,PLATINUM
13980,GOLD
13982,DIAMOND
13984,DIAMOND
13986,SILVER
13988,PLATINUM
13990,GOLD
13992,DIAMOND
13994,SILVER
13996,GOLD
13998,SILVER
14000,PLATINUM
14002,SILVER
14004,GOLD
14006,SILVER
14008,SILVER
14010,SILVER
14012,DIAMOND
14014,SILVER
14016,PLATINUM
14018,PLATINUM
14020,PLATINUM
14022,PLATINUM
14024,PLATINUM
14026,GOLD
14028,GOLD
14030,DIAMOND
14032,SILVER
14034,PLATINUM
14036,GOLD
14038,GOLD
14040,SILVER
14042,SILVER
14044,DIAMOND
14046,PLATINUM
14048,PLATINUM
14050,GOLD
14052,SILVER
14054,PLATINUM
14056,PLATINUM
14058,PLATINUM
14060,PLATINUM
14062,DIAMOND
14064,GOLD
14066,PLATINUM
14068,DIAMOND
14070,SILVER
14072,GOLD
14074,SILVER
14076,DIAMOND
14078,PLATINUM
14080,DIAMOND
14082,GOLD
14084,SILVER
14086,GOLD
14088,SILVER
14090,SILVER
14092,GOLD
14094,GOLD
14096,PLATINUM
14098,DIAMOND
14100,GOLD
14102,SILVER
14104,GOLD
14106,PLATINUM
14108,SILVER
14110,PLATINUM
14112,DIAMOND
14114,DIAMOND
14116,SILVER
14118,GOLD
14120,DIAMOND
14122,PLATINUM
14124,PLATINUM
14126,SILVER
14128,DIAMOND
14130,PLATINUM
14132,SILVER
14134,SILVER
14136,PLATINUM
14138,DIAMOND
14140,PLATINUM
14142,PLATINUM
14144,SILVER
14146,DIAMOND
14148,PLATINUM
14150,GOLD
14152,PLATINUM
14154,DIAMOND
14156,SILVER
14158,GOLD
14160,DIAMOND
14162,SILVER
14164,DIAMOND
14166,SILVER
14168,PLATINUM
14170,SILVER
14172,DIAMOND
14174,DIAMOND
14176,PLATINUM
14178,PLATINUM
14180,GOLD
14182,SILVER
14184,PLATINUM
14186,DIAMOND
14188,DIAMOND
14190,GOLD
14192,DIAMOND
14194,SILVER
14196,GOLD
14198,SILVER
14200,PLATINUM
14202,SILVER
14204,GOLD
14206,SILVER
14208,DIAMOND
14210,DIAMOND
14212,SILVER
14214,SILVER
14216,GOLD
14218,SILVER
14220,DIAMOND
14222,GOLD
14224,GOLD
14226,PLATINUM
14228,DIAMOND
14230,DIAMOND
14232,GOLD
14234,PLATINUM
14236,PLATINUM
14238,GOLD
14240,GOLD
14242,SILVER
14244,DIAMOND
14246,DIAMOND
14248,DIAMOND
14250,GOLD
14252,DIAMOND
14254,DIAMOND
14256,SILVER
14258,PLATINUM
14260,GOLD
14262,DIAMOND
14264,PLATINUM
14266,DIAMOND
14268,GOLD
14270,GOLD
14272,DIAMOND
14274,SILVER
14276,DIAMOND
14278,DIAMOND
14280,PLATINUM
14282,DIAMOND
14284,DIAMOND
14286,SILVER
14288,DIAMOND
14290,GOLD
14292,SILVER
14294,PLATINUM
14296,GOLD
14298,GOLD
14300,SILVER
14302,SILVER
14304,DIAMOND
14306,GOLD
14308,DIAMOND
14310,DIAMOND
14312,GOLD
14314,SILVER
14316,SILVER
14318,GOLD
14320,SILVER
14322,DIAMOND
14324,GOLD
14326,PLATINUM
14328,PLATINUM
14330,PLATINUM
14332,SILVER
14334,DIAMOND
14336,SILVER
14338,PLATINUM
14340,GOLD
14342,PLATINUM
14344,SILVER
14346,SILVER
14348,DIAMOND
14350,GOLD
14352,PLATINUM
14354,GOLD
14356,DIAMOND
14358,PLATINUM
14360,SILVER
14362,DIAMOND
14364,GOLD
14366,PLATINUM
14368,SILVER
14370,GOLD
14372,GOLD
14374,PLATINUM
14376,SILVER
14378,GOLD
14380,GOLD
14382,GOLD
14384,SILVER
14386,GOLD
14388,DIAMOND
14390,PLATINUM
14392,DIAMOND
14394,PLATINUM
14396,SILVER
14398,PLATINUM
14400,PLATINUM
14402,PLATINUM
14404,PLATINUM
14406,PLATINUM
14408,SILVER
14410,PLATINUM
14412,GOLD
14414,DIAMOND
14416,GOLD
14418,SILVER
14420,SILVER
14422,DIAMOND
14424,PLATINUM
14426,GOLD
14428,PLATINUM
14430,SILVER
14432,DIAMOND
14434,DIAMOND
14436,PLATINUM
14438,SILVER
14440,PLATINUM
14442,GOLD
14444,DIAMOND
14446,GOLD
14448,SILVER
14450,DIAMOND
14452,SILVER
14454,SILVER
14456,PLATINUM
14458,DIAMOND
14460,DIAMOND
14462,SILVER
14464,SILVER
14466,SILVER
14468,GOLD
14470,SILVER
14472,GOLD
14474,PLATINUM
14476,PLATINUM
14478,DIAMOND
14480,GOLD
14482,DIAMOND
14484,SILVER
14486,DIAMOND
14488,PLATINUM
14490,DIAMOND
14492,GOLD
14494,SILVER
14496,GOLD
14498,PLATINUM
14500,PLATINUM
14502,SILVER
14504,PLATINUM
14506,SILVER
14508,DIAMOND
14510,PLATINUM
14512,GOLD
14514,GOLD
14516,DIAMOND
14518,SILVER
14520,SILVER
14522,DIAMOND
14524,GOLD
14526,GOLD
14528,SILVER
14530,PLATINUM
14532,PLATINUM
14534,SILVER
14536,PLATINUM
14538,DIAMOND
14540,SILVER
14542,DIAMOND
14544,GOLD
14546,GOLD
14548,PLATINUM
14550,SILVER
14552,PLATINUM
14554,GOLD
14556,GOLD
14558,GOLD
14560,PLATINUM
14562,SILVER
14564,SILVER
14566,SILVER
14568,GOLD
14570,GOLD
14572,PLATINUM
14574,SILVER
14576,SILVER
14578,DIAMOND
14580,GOLD
14582,PLATINUM
14584,DIAMOND
14586,PLATINUM
14588,DIAMOND
14590,SILVER
14592,GOLD
14594,SILVER
14596,PLATINUM
14598,SILVER
14600,DIAMOND
14602,DIAMOND
14604,GOLD
14606,GOLD
14608,SILVER
14610,DIAMOND
14612,PLATINUM
14614,SILVER
14616,GOLD
14618,GOLD
14620,PLATINUM
14622,DIAMOND
14624,GOLD
14626,SILVER
14628,PLATINUM
14630,DIAMOND
14632,DIAMOND
14634,SILVER
14636,PLATINUM
14638,GOLD
14640,DIAMOND
14642,GOLD
14644,PLATINUM
14646,PLATINUM
14648,DIAMOND
14650,SILVER
14652,SILVER
14654,DIAMOND
14656,PLATINUM
14658,DIAMOND
14660,PLATINUM
14662,GOLD
14664,GOLD
14666,GOLD
14668,PLATINUM
14670,PLATINUM
14672,SILVER
14674,PLATINUM
14676,GOLD
14678,PLATINUM
14680,SILVER
14682,GOLD
14684,PLATINUM
14686,DIAMOND
14688,DIAMOND
14690,DIAMOND
14692,DIAMOND
14694,GOLD
14696,SILVER
14698,PLATINUM
14700,SILVER
14702,GOLD
14704,PLATINUM
14706,DIAMOND
14708,DIAMOND
14710,PLATINUM
14712,DIAMOND
14714,DIAMOND
14716,DIAMOND
14718,PLATINUM
14720,GOLD
14722,GOLD
14724,PLATINUM
14726,GOLD
14728,GOLD
14730,GOLD
14732,SILVER
14734,DIAMOND
14736,PLATINUM
14738,GOLD
14740,PLATINUM
14742,PLATINUM
14744,DIAMOND
14746,DIAMOND
14748,SILVER
14750,GOLD
14752,GOLD
14754,GOLD
14756,PLATINUM
14758,GOLD
14760,SILVER
14762,SILVER
14764,GOLD
14766,SILVER
14768,SILVER
14770,SILVER
14772,GOLD
14774,DIAMOND
14776,GOLD
14778,PLATINUM
14780,DIAMOND
14782,DIAMOND
14784,GOLD
14786,PLATINUM
14788,PLATINUM
14790,DIAMOND
14792,PLATINUM
14794,PLATINUM
14796,SILVER
14798,PLATINUM
14800,PLATINUM
14802,DIAMOND
14804,GOLD
14806,PLATINUM
14808,GOLD
14810,SILVER
14812,PLATINUM
14814,SILVER
14816,GOLD
14818,SILVER
14820,SILVER
14822,SILVER
14824,SILVER
14826,DIAMOND
14828,PLATINUM
14830,GOLD
14832,DIAMOND
14834,PLATINUM
14836,DIAMOND
14838,PLATINUM
14840,SILVER
14842,GOLD
14844,GOLD
14846,PLATINUM
14848,GOLD
14850,PLATINUM
14852,SILVER
14854,GOLD
14856,DIAMOND
14858,DIAMOND
14860,DIAMOND
14862,SILVER
14864,SILVER
14866,DIAMOND
14868,DIAMOND
14870,SILVER
14872,SILVER
14874,PLATINUM
14876,DIAMOND
14878,SILVER
14880,GOLD
14882,DIAMOND
14884,DIAMOND
14886,GOLD
14888,GOLD
14890,GOLD
14892,SILVER
14894,DIAMOND
14896,SILVER
14898,DIAMOND
14900,PLATINUM
14902,GOLD
14904,GOLD
14906,DIAMOND
14908,GOLD
14910,DIAMOND
14912,PLATINUM
14914,GOLD
14916,GOLD
14918,GOLD
14920,GOLD
14922,PLATINUM
14924,PLATINUM
14926,SILVER
14928,PLATINUM
14930,GOLD
14932,GOLD
14934,SILVER
14936,GOLD
14938,PLATINUM
14940,DIAMOND
14942,GOLD
14944,DIAMOND
14946,SILVER
14948,PLATINUM
14950,GOLD
14952,GOLD
14954,DIAMOND
14956,SILVER
14958,SILVER
14960,PLATINUM
14962,SILVER
14964,SILVER
14966,SILVER
14968,GOLD
14970,SILVER
14972,SILVER
14974,GOLD
14976,PLATINUM
14978,DIAMOND
14980,SILVER
14982,GOLD
14984,DIAMOND
14986,SILVER
14988,GOLD
14990,SILVER
14992,SILVER
14994,PLATINUM
14996,GOLD
14998,PLATINUM
15000,PLATINUM
15002,SILVER
15004,DIAMOND
15006,SILVER
15008,GOLD
15010,DIAMOND
15012,PLATINUM
15014,GOLD
15016,SILVER
15018,SILVER
15020,GOLD
15022,GOLD
15024,PLATINUM
15026,SILVER
15028,GOLD
15030,SILVER
15032,DIAMOND
15034,GOLD
15036,SILVER
15038,SILVER
15040,PLATINUM
15042,PLATINUM
15044,SILVER
15046,PLATINUM
15048,SILVER
15050,DIAMOND
15052,SILVER
15054,GOLD
15056,SILVER
15058,PLATINUM
15060,DIAMOND
15062,SILVER
15064,DIAMOND
15066,SILVER
15068,GOLD
15070,GOLD
15072,PLATINUM
15074,DIAMOND
15076,SILVER
15078,PLATINUM
15080,PLATINUM
15082,DIAMOND
15084,SILVER
15086,DIAMOND
15088,GOLD
15090,GOLD
15092,DIAMOND
15094,GOLD
15096,GOLD
15098,DIAMOND
15100,PLATINUM
15102,PLATINUM
15104,DIAMOND
15106,DIAMOND
15108,DIAMOND
15110,SILVER
15112,PLATINUM
15114,PLATINUM
15116,PLATINUM
15118,PLATINUM
15120,DIAMOND
15122,PLATINUM
15124,GOLD
15126,DIAMOND
15128,SILVER
15130,SILVER
15132,PLATINUM
15134,DIAMOND
15136,PLATINUM
15138,PLATINUM
15140,PLATINUM
15142,PLATINUM
15144,SILVER
15146,DIAMOND
15148,DIAMOND
15150,DIAMOND
15152,DIAMOND
15154,PLATINUM
15156,DIAMOND
15158,GOLD
15160,GOLD
15162,DIAMOND
15164,SILVER
15166,SILVER
15168,SILVER
15170,PLATINUM
15172,DIAMOND
15174,PLATINUM
15176,DIAMOND
15178,SILVER
15180,GOLD
15182,SILVER
15184,PLATINUM
15186,SILVER
15188,GOLD
15190,DIAMOND
15192,GOLD
15194,SILVER
15196,DIAMOND
15198,PLATINUM
15200,SILVER
15202,GOLD
15204,GOLD
15206,DIAMOND
15208,PLATINUM
15210,SILVER
15212,SILVER
15214,SILVER
15216,SILVER
15218,GOLD
15220,GOLD
15222,GOLD
15224,PLATINUM
15226,PLATINUM
15228,GOLD
15230,GOLD
15232,GOLD
15234,SILVER
15236,SILVER
15238,GOLD
15240,DIAMOND
15242,GOLD
15244,GOLD
15246,PLATINUM
15248,DIAMOND
15250,PLATINUM
15252,SILVER
15254,GOLD
15256,GOLD
15258,PLATINUM
15260,PLATINUM
15262,GOLD
15264,DIAMOND
15266,GOLD
15268,GOLD
15270,GOLD
15272,GOLD
15274,DIAMOND
15276,GOLD
15278,GOLD
15280,GOLD
15282,DIAMOND
15284,PLATINUM
15286,SILVER
15288,SILVER
15290,DIAMOND
15292,PLATINUM
15294,GOLD
15296,DIAMOND
15298,PLATINUM
15300,PLATINUM
15302,GOLD
15304,DIAMOND
15306,PLATINUM
15308,DIAMOND
15310,SILVER
15312,PLATINUM
15314,GOLD
15316,PLATINUM
15318,SILVER
15320,GOLD
15322,SILVER
15324,DIAMOND
15326,DIAMOND
15328,PLATINUM
15330,DIAMOND
15332,GOLD
15334,PLATINUM
15336,GOLD
15338,GOLD
15340,DIAMOND
15342,DIAMOND
15344,DIAMOND
15346,DIAMOND
15348,DIAMOND
15350,GOLD
15352,GOLD
15354,GOLD
15356,GOLD
15358,SILVER
15360,GOLD
15362,GOLD
15364,DIAMOND
15366,GOLD
15368,GOLD
15370,SILVER
15372,PLATINUM
15374,DIAMOND
15376,DIAMOND
15378,GOLD
15380,GOLD
15382,GOLD
15384,DIAMOND
15386,DIAMOND
15388,PLATINUM
15390,GOLD
15392,GOLD
15394,DIAMOND
15396,PLATINUM
15398,GOLD
15400,DIAMOND
15402,DIAMOND
15404,DIAMOND
15406,GOLD
15408,DIAMOND
15410,SILVER
15412,GOLD
15414,PLATINUM
15416,GOLD
15418,PLATINUM
15420,GOLD
15422,PLATINUM
15424,PLATINUM
15426,PLATINUM
15428,SILVER
15430,PLATINUM
15432,SILVER
15434,SILVER
15436,PLATINUM
15438,GOLD
15440,GOLD
15442,PLATINUM
15444,DIAMOND
15446,PLATINUM
15448,GOLD
15450,PLATINUM
15452,SILVER
15454,DIAMOND
15456,PLATINUM
15458,SILVER
15460,PLATINUM
15462,DIAMOND
15464,PLATINUM
15466,PLATINUM
15468,DIAMOND
15470,PLATINUM
15472,DIAMOND
15474,PLATINUM
15476,DIAMOND
15478,DIAMOND
15480,DIAMOND
15482,DIAMOND
15484,SILVER
15486,SILVER
15488,DIAMOND
15490,GOLD
15492,GOLD
15494,SILVER
15496,DIAMOND
15498,PLATINUM
15500,DIAMOND
15502,PLATINUM
15504,PLATINUM
15506,DIAMOND
15508,DIAMOND
15510,SILVER
15512,GOLD
15514,SILVER
15516,GOLD
15518,GOLD
15520,PLATINUM
15522,GOLD
15524,GOLD
15526,DIAMOND
15528,SILVER
15530,DIAMOND
15532,SILVER
15534,PLATINUM
15536,DIAMOND
15538,PLATINUM
15540,GOLD
15542,DIAMOND
15544,DIAMOND
15546,GOLD
15548,PLATINUM
15550,PLATINUM
15552,SILVER
15554,SILVER
15556,SILVER
15558,DIAMOND
15560,DIAMOND
15562,SILVER
15564,PLATINUM
15566,DIAMOND
15568,DIAMOND
15570,GOLD
15572,PLATINUM
15574,SILVER
15576,PLATINUM
15578,SILVER
15580,PLATINUM
15582,PLATINUM
15584,DIAMOND
15586,GOLD
15588,GOLD
15590,PLATINUM
15592,DIAMOND
15594,SILVER
15596,DIAMOND
15598,PLATINUM
15600,SILVER
15602,GOLD
15604,SILVER
15606,DIAMOND
15608,SILVER
15610,PLATINUM
15612,PLATINUM
15614,GOLD
15616,SILVER
15618,SILVER
15620,GOLD
15622,SILVER
15624,SILVER
15626,DIAMOND
15628,PLATINUM
15630,DIAMOND
15632,PLATINUM
15634,SILVER
15636,GOLD
15638,DIAMOND
15640,SILVER
15642,PLATINUM
15644,DIAMOND
15646,DIAMOND
15648,DIAMOND
15650,PLATINUM
15652,PLATINUM
15654,PLATINUM
15656,DIAMOND
15658,PLATINUM
15660,SILVER
